ObjectA,ObjectB,A2BDir,EffectType,Source,Target,VelChange
Fireball,HILL_RIGHT,U,None,None,None,None
HILL_RIGHT,Fireball,D,None,None,None,None
Fireball,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,Fireball,L,None,None,None,None
Fireball,HILL_FILL,U,None,None,None,None
HILL_FILL,Fireball,D,None,None,None,None
Spiky,Fireball,L,None,None,None,None
Fireball,Spiky,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Spiky,Fireball,L,None,None,None,None
Fireball,Spiky,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Spiky,Fireball,L,None,None,None,None
Fireball,Spiky,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Spiky,Fireball,L,None,None,None,None
Fireball,Spiky,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Spiky,Fireball,L,VelChange,Fireball,None,vy
Spiky,Fireball,L,VelChange,Fireball,None,vy
Fireball,Spiky,R,VelChange,Fireball,None,vy
Fireball,Spiky,R,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Spiky,Fireball,L,VelChange,Fireball,None,vy
Spiky,Fireball,L,VelChange,Fireball,None,vy
Fireball,Spiky,R,VelChange,Fireball,None,vy
Fireball,Spiky,R,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,HILL_FILL,D,None,None,None,None
HILL_FILL,Goomba,U,None,None,None,None
Goomba,HILL_FILL,L,None,None,None,None
HILL_FILL,Goomba,R,None,None,None,None
Spiky,Fireball,L,None,None,None,None
Fireball,Spiky,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Spiky,Fireball,L,None,None,None,None
Fireball,Spiky,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Spiky,Fireball,L,None,None,None,None
Fireball,Spiky,R,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Spiky,Fireball,L,None,None,None,None
Fireball,Spiky,R,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,HILL_RIGHT,D,VelChange,FireMario,None,vy
HILL_RIGHT,Goomba,U,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Spiky,Fireball,L,VelChange,FireMario,None,vy
Fireball,Spiky,R,VelChange,FireMario,None,vy
Goomba,Fireball,R,VelChange,FireMario,None,vy
Fireball,Goomba,L,VelChange,FireMario,None,vy
Spiky,Fireball,L,VelChange,FireMario,None,vy
Fireball,Spiky,R,VelChange,FireMario,None,vy
Goomba,Fireball,R,VelChange,FireMario,None,vy
Fireball,Goomba,L,VelChange,FireMario,None,vy
Spiky,Fireball,L,None,None,None,None
Fireball,Spiky,R,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Spiky,Fireball,L,None,None,None,None
Fireball,Spiky,R,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Spiky,Fireball,L,None,None,None,None
Fireball,Spiky,R,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Spiky,Fireball,L,None,None,None,None
Fireball,Spiky,R,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Spiky,Fireball,U,VelChange,FireMario,None,vx
Fireball,Spiky,D,VelChange,FireMario,None,vx
Goomba,Fireball,R,VelChange,FireMario,None,vx
Fireball,Goomba,L,VelChange,FireMario,None,vx
Spiky,Fireball,U,VelChange,FireMario,None,vx
Fireball,Spiky,D,VelChange,FireMario,None,vx
Goomba,Fireball,R,VelChange,FireMario,None,vx
Fireball,Goomba,L,VelChange,FireMario,None,vx
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Spiky,Fireball,U,VelChange,Fireball,None,vy
Spiky,Fireball,U,VelChange,Fireball,None,vy
Fireball,Spiky,D,VelChange,Fireball,None,vy
Fireball,Spiky,D,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Spiky,Fireball,U,VelChange,Fireball,None,vy
Spiky,Fireball,U,VelChange,Fireball,None,vy
Fireball,Spiky,D,VelChange,Fireball,None,vy
Fireball,Spiky,D,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Spiky,Fireball,U,None,None,None,None
Fireball,Spiky,D,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Spiky,Fireball,U,None,None,None,None
Fireball,Spiky,D,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Spiky,Fireball,U,None,None,None,None
Fireball,Spiky,D,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Spiky,Fireball,U,None,None,None,None
Fireball,Spiky,D,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,HILL_FILL,D,None,None,None,None
HILL_FILL,Goomba,U,None,None,None,None
Goomba,HILL_FILL,L,None,None,None,None
HILL_FILL,Goomba,R,None,None,None,None
Spiky,Fireball,U,None,None,None,None
Fireball,Spiky,D,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Spiky,Fireball,U,None,None,None,None
Fireball,Spiky,D,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Spiky,Fireball,U,None,None,None,None
Fireball,Spiky,D,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Spiky,Fireball,U,None,None,None,None
Fireball,Spiky,D,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Spiky,Fireball,U,None,None,None,None
Fireball,Spiky,D,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Spiky,Fireball,U,None,None,None,None
Fireball,Spiky,D,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Spiky,Fireball,U,VelChange,Fireball,None,vy
Spiky,Fireball,U,VelChange,Fireball,None,vy
Fireball,Spiky,D,VelChange,Fireball,None,vy
Fireball,Spiky,D,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Spiky,Fireball,U,VelChange,Fireball,None,vy
Spiky,Fireball,U,VelChange,Fireball,None,vy
Fireball,Spiky,D,VelChange,Fireball,None,vy
Fireball,Spiky,D,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Fireball,TUBE_TOP_LEFT,R,Delete,Fireball,None,None
Fireball,TUBE_TOP_LEFT,R,VelChange,Fireball,None,vx
Fireball,TUBE_TOP_LEFT,R,Delete,Fireball,None,None
Fireball,TUBE_TOP_LEFT,R,VelChange,Fireball,None,vx
TUBE_TOP_LEFT,Fireball,L,Delete,Fireball,None,None
TUBE_TOP_LEFT,Fireball,L,VelChange,Fireball,None,vx
TUBE_TOP_LEFT,Fireball,L,Delete,Fireball,None,None
TUBE_TOP_LEFT,Fireball,L,VelChange,Fireball,None,vx
Fireball,6,R,Delete,Fireball,None,None
Fireball,6,R,VelChange,Fireball,None,vx
Fireball,6,R,Delete,Fireball,None,None
Fireball,6,R,VelChange,Fireball,None,vx
6,Fireball,L,Delete,Fireball,None,None
6,Fireball,L,VelChange,Fireball,None,vx
6,Fireball,L,Delete,Fireball,None,None
6,Fireball,L,VelChange,Fireball,None,vx
Fireball,TUBE_SIDE_LEFT,R,Delete,Fireball,None,None
Fireball,TUBE_SIDE_LEFT,R,VelChange,Fireball,None,vx
Fireball,TUBE_SIDE_LEFT,R,Delete,Fireball,None,None
Fireball,TUBE_SIDE_LEFT,R,VelChange,Fireball,None,vx
TUBE_SIDE_LEFT,Fireball,L,Delete,Fireball,None,None
TUBE_SIDE_LEFT,Fireball,L,VelChange,Fireball,None,vx
TUBE_SIDE_LEFT,Fireball,L,Delete,Fireball,None,None
TUBE_SIDE_LEFT,Fireball,L,VelChange,Fireball,None,vx
Fireball,TUBE_TOP_LEFT,R,Delete,Fireball,None,None
Fireball,TUBE_TOP_LEFT,R,VelChange,Fireball,None,vx
Fireball,TUBE_TOP_LEFT,R,Delete,Fireball,None,None
Fireball,TUBE_TOP_LEFT,R,VelChange,Fireball,None,vx
TUBE_TOP_LEFT,Fireball,L,Delete,Fireball,None,None
TUBE_TOP_LEFT,Fireball,L,VelChange,Fireball,None,vx
TUBE_TOP_LEFT,Fireball,L,Delete,Fireball,None,None
TUBE_TOP_LEFT,Fireball,L,VelChange,Fireball,None,vx
Fireball,6,R,Delete,Fireball,None,None
Fireball,6,R,VelChange,Fireball,None,vx
Fireball,6,R,Delete,Fireball,None,None
Fireball,6,R,VelChange,Fireball,None,vx
6,Fireball,L,Delete,Fireball,None,None
6,Fireball,L,VelChange,Fireball,None,vx
6,Fireball,L,Delete,Fireball,None,None
6,Fireball,L,VelChange,Fireball,None,vx
Fireball,TUBE_SIDE_LEFT,R,Delete,Fireball,None,None
Fireball,TUBE_SIDE_LEFT,R,VelChange,Fireball,None,vx
Fireball,TUBE_SIDE_LEFT,R,Delete,Fireball,None,None
Fireball,TUBE_SIDE_LEFT,R,VelChange,Fireball,None,vx
TUBE_SIDE_LEFT,Fireball,L,Delete,Fireball,None,None
TUBE_SIDE_LEFT,Fireball,L,VelChange,Fireball,None,vx
TUBE_SIDE_LEFT,Fireball,L,Delete,Fireball,None,None
TUBE_SIDE_LEFT,Fireball,L,VelChange,Fireball,None,vx
Goomba,HILL_FILL,D,None,None,None,None
HILL_FILL,Goomba,U,None,None,None,None
Goomba,HILL_FILL,L,None,None,None,None
HILL_FILL,Goomba,R,None,None,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Goomba,HILL_LEFT,L,None,None,None,None
HILL_LEFT,Goomba,R,None,None,None,None
Goomba,HILL_LEFT,D,None,None,None,None
HILL_LEFT,Goomba,U,None,None,None,None
Goomba,HILL_FILL,D,None,None,None,None
HILL_FILL,Goomba,U,None,None,None,None
Spiky,Fireball,D,Add,Fireball,None,None
Spiky,Fireball,D,Delete,Spiky,None,None
Spiky,Fireball,D,Delete,Fireball,None,None
Fireball,Spiky,U,Add,Fireball,None,None
Fireball,Spiky,U,Delete,Spiky,None,None
Fireball,Spiky,U,Delete,Fireball,None,None
Goomba,HILL_LEFT,D,None,None,None,None
HILL_LEFT,Goomba,U,None,None,None,None
FireMario,TUBE_TOP_LEFT,R,VelChange,FireMario,None,vx
TUBE_TOP_LEFT,FireMario,L,VelChange,FireMario,None,vx
FireMario,TUBE_SIDE_LEFT,R,VelChange,FireMario,None,vx
TUBE_SIDE_LEFT,FireMario,L,VelChange,FireMario,None,vx
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Goomba,Fireball,R,Add,Fireball,None,None
Fireball,Goomba,L,Add,Fireball,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Fireball,TUBE_TOP_RIGHT,D,VelChange,Fireball,None,vy
Fireball,TUBE_TOP_RIGHT,D,VelChange,FireMario,None,vy
TUBE_TOP_RIGHT,Fireball,U,VelChange,Fireball,None,vy
TUBE_TOP_RIGHT,Fireball,U,VelChange,FireMario,None,vy
Fireball,1,D,VelChange,Fireball,None,vy
Fireball,1,D,VelChange,FireMario,None,vy
1,Fireball,U,VelChange,Fireball,None,vy
1,Fireball,U,VelChange,FireMario,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,FireMario,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,FireMario,None,vy
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
FireMario,TUBE_TOP_RIGHT,D,None,None,None,None
TUBE_TOP_RIGHT,FireMario,U,None,None,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Goomba,GROUND,D,VelChange,Goomba,None,vy
GROUND,Goomba,U,VelChange,Goomba,None,vy
FireMario,RIGHT_UP_GRASS_EDGE,D,VelChange,Goomba,None,vy
RIGHT_UP_GRASS_EDGE,FireMario,U,VelChange,Goomba,None,vy
Goomba,Fireball,L,VelChange,Goomba,None,vy
Fireball,Goomba,R,VelChange,Goomba,None,vy
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,COIN,D,None,None,None,None
COIN,Fireball,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,COIN,R,None,None,None,None
COIN,Fireball,L,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
Goomba,Fireball,L,Delete,Coin,None,None
Fireball,Goomba,R,Delete,Coin,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,Delete,Coin,None,None
Fireball,GROUND,D,VelChange,FireMario,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,Delete,Coin,None,None
GROUND,Fireball,U,VelChange,FireMario,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,Delete,Coin,None,None
Fireball,7,D,VelChange,FireMario,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,Delete,Coin,None,None
7,Fireball,U,VelChange,FireMario,None,vy
FireMario,COIN,R,VelChange,Fireball,None,vy
FireMario,COIN,R,Delete,Coin,None,None
FireMario,COIN,R,VelChange,FireMario,None,vy
COIN,FireMario,L,VelChange,Fireball,None,vy
COIN,FireMario,L,Delete,Coin,None,None
COIN,FireMario,L,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,Fireball,None,vy
FireMario,GROUND,D,Delete,Coin,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,Fireball,None,vy
GROUND,FireMario,U,Delete,Coin,None,None
GROUND,FireMario,U,VelChange,FireMario,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,Delete,Coin,None,None
Goomba,Fireball,L,VelChange,FireMario,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,Delete,Coin,None,None
Fireball,Goomba,R,VelChange,FireMario,None,vy
Fireball,COIN,U,None,None,None,None
COIN,Fireball,D,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,COIN,R,Delete,Coin,None,None
COIN,Fireball,L,Delete,Coin,None,None
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
Goomba,Fireball,L,Delete,Coin,None,None
Fireball,Goomba,R,Delete,Coin,None,None
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
Goomba,Fireball,L,Delete,Coin,None,None
Fireball,Goomba,R,Delete,Coin,None,None
Fireball,COIN,R,None,None,None,None
COIN,Fireball,L,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
Goomba,Fireball,D,Delete,Coin,None,None
Fireball,Goomba,U,Delete,Coin,None,None
Fireball,COIN,R,VelChange,Fireball,None,vy
COIN,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Fireball,COIN,R,Delete,Coin,None,None
Fireball,COIN,R,Delete,16,None,None
Fireball,COIN,R,VelChange,FireMario,None,vy
COIN,Fireball,L,Delete,Coin,None,None
COIN,Fireball,L,Delete,16,None,None
COIN,Fireball,L,VelChange,FireMario,None,vy
Fireball,COIN,D,Delete,Coin,None,None
Fireball,COIN,D,Delete,16,None,None
Fireball,COIN,D,VelChange,FireMario,None,vy
COIN,Fireball,U,Delete,Coin,None,None
COIN,Fireball,U,Delete,16,None,None
COIN,Fireball,U,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
FireMario,COIN,R,Delete,16,None,None
FireMario,COIN,R,VelChange,FireMario,None,vy
COIN,FireMario,L,Delete,Coin,None,None
COIN,FireMario,L,Delete,16,None,None
COIN,FireMario,L,VelChange,FireMario,None,vy
FireMario,BLOCK,U,Delete,Coin,None,None
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Delete,Coin,None,None
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
Goomba,Fireball,D,Delete,Coin,None,None
Goomba,Fireball,D,Delete,16,None,None
Goomba,Fireball,D,VelChange,FireMario,None,vy
Fireball,Goomba,U,Delete,Coin,None,None
Fireball,Goomba,U,Delete,16,None,None
Fireball,Goomba,U,VelChange,FireMario,None,vy
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Fireball,COIN,R,None,None,None,None
COIN,Fireball,L,None,None,None,None
Fireball,COIN,D,None,None,None,None
COIN,Fireball,U,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
FireMario,Goomba,D,VelChange,FireMario,None,vy
FireMario,Goomba,D,Delete,Goomba,None,None
Goomba,FireMario,U,VelChange,FireMario,None,vy
Goomba,FireMario,U,Delete,Goomba,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,LEFT_UP_GRASS_EDGE,D,VelChange,Fireball,None,vy
LEFT_UP_GRASS_EDGE,Fireball,U,VelChange,Fireball,None,vy
Fireball,8,D,VelChange,Fireball,None,vy
8,Fireball,U,VelChange,Fireball,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
Fireball,LEFT_UP_GRASS_EDGE,D,VelChange,Fireball,None,vy
LEFT_UP_GRASS_EDGE,Fireball,U,VelChange,Fireball,None,vy
Fireball,8,D,VelChange,Fireball,None,vy
8,Fireball,U,VelChange,Fireball,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,TUBE_TOP_LEFT,R,Delete,Fireball,None,None
Fireball,TUBE_TOP_LEFT,R,VelChange,Fireball,None,vx
TUBE_TOP_LEFT,Fireball,L,Delete,Fireball,None,None
TUBE_TOP_LEFT,Fireball,L,VelChange,Fireball,None,vx
Fireball,0,R,Delete,Fireball,None,None
Fireball,0,R,VelChange,Fireball,None,vx
0,Fireball,L,Delete,Fireball,None,None
0,Fireball,L,VelChange,Fireball,None,vx
FireMario,RIGHT_UP_GRASS_EDGE,D,VelChange,FireMario,None,vy
RIGHT_UP_GRASS_EDGE,FireMario,U,VelChange,FireMario,None,vy
Fireball,LEFT_UP_GRASS_EDGE,D,VelChange,Fireball,None,vy
Fireball,LEFT_UP_GRASS_EDGE,D,VelChange,FireMario,None,vy
LEFT_UP_GRASS_EDGE,Fireball,U,VelChange,Fireball,None,vy
LEFT_UP_GRASS_EDGE,Fireball,U,VelChange,FireMario,None,vy
Fireball,8,D,VelChange,Fireball,None,vy
Fireball,8,D,VelChange,FireMario,None,vy
8,Fireball,U,VelChange,Fireball,None,vy
8,Fireball,U,VelChange,FireMario,None,vy
Fireball,LEFT_UP_GRASS_EDGE,D,VelChange,Fireball,None,vy
LEFT_UP_GRASS_EDGE,Fireball,U,VelChange,Fireball,None,vy
Fireball,8,D,VelChange,Fireball,None,vy
8,Fireball,U,VelChange,Fireball,None,vy
FireMario,GROUND,D,None,None,None,None
GROUND,FireMario,U,None,None,None,None
FireMario,LEFT_UP_GRASS_EDGE,R,VelChange,Fireball,None,vy
FireMario,LEFT_UP_GRASS_EDGE,R,VelChange,FireMario,None,vx
LEFT_UP_GRASS_EDGE,FireMario,L,VelChange,Fireball,None,vy
LEFT_UP_GRASS_EDGE,FireMario,L,VelChange,FireMario,None,vx
Fireball,TUBE_TOP_LEFT,R,VelChange,Fireball,None,vy
Fireball,TUBE_TOP_LEFT,R,Delete,Fireball,None,None
Fireball,TUBE_TOP_LEFT,R,VelChange,Fireball,None,vx
TUBE_TOP_LEFT,Fireball,L,VelChange,Fireball,None,vy
TUBE_TOP_LEFT,Fireball,L,Delete,Fireball,None,None
TUBE_TOP_LEFT,Fireball,L,VelChange,Fireball,None,vx
Fireball,0,R,VelChange,Fireball,None,vy
Fireball,0,R,Delete,Fireball,None,None
Fireball,0,R,VelChange,Fireball,None,vx
0,Fireball,L,VelChange,Fireball,None,vy
0,Fireball,L,Delete,Fireball,None,None
0,Fireball,L,VelChange,Fireball,None,vx
Fireball,TUBE_TOP_LEFT,R,Delete,Fireball,None,None
Fireball,TUBE_TOP_LEFT,R,VelChange,Fireball,None,vx
TUBE_TOP_LEFT,Fireball,L,Delete,Fireball,None,None
TUBE_TOP_LEFT,Fireball,L,VelChange,Fireball,None,vx
Fireball,0,R,Delete,Fireball,None,None
Fireball,0,R,VelChange,Fireball,None,vx
0,Fireball,L,Delete,Fireball,None,None
0,Fireball,L,VelChange,Fireball,None,vx
Goomba,HILL_TOP,D,VelChange,Goomba,None,vy
HILL_TOP,Goomba,U,VelChange,Goomba,None,vy
Goomba,HILL_TOP_LEFT,D,VelChange,Fireball,None,vy
Goomba,HILL_TOP_LEFT,D,Add,Fireball,None,None
HILL_TOP_LEFT,Goomba,U,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Goomba,U,Add,Fireball,None,None
Fireball,0,D,VelChange,Fireball,None,vy
Fireball,0,D,Add,Fireball,None,None
0,Fireball,U,VelChange,Fireball,None,vy
0,Fireball,U,Add,Fireball,None,None
Fireball,TUBE_TOP_LEFT,D,VelChange,Fireball,None,vy
Fireball,TUBE_TOP_LEFT,D,Add,Fireball,None,None
TUBE_TOP_LEFT,Fireball,U,VelChange,Fireball,None,vy
TUBE_TOP_LEFT,Fireball,U,Add,Fireball,None,None
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,Add,Fireball,None,None
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,Add,Fireball,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vx
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vx
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,TUBE_TOP_LEFT,R,VelChange,FireMario,None,vx
FireMario,TUBE_TOP_LEFT,R,VelChange,FireMario,None,vy
TUBE_TOP_LEFT,FireMario,L,VelChange,FireMario,None,vx
TUBE_TOP_LEFT,FireMario,L,VelChange,FireMario,None,vy
FireMario,TUBE_SIDE_LEFT,R,VelChange,FireMario,None,vx
FireMario,TUBE_SIDE_LEFT,R,VelChange,FireMario,None,vy
TUBE_SIDE_LEFT,FireMario,L,VelChange,FireMario,None,vx
TUBE_SIDE_LEFT,FireMario,L,VelChange,FireMario,None,vy
Goomba,Fireball,L,VelChange,FireMario,None,vx
Goomba,Fireball,L,VelChange,FireMario,None,vy
Fireball,Goomba,R,VelChange,FireMario,None,vx
Fireball,Goomba,R,VelChange,FireMario,None,vy
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,VelChange,FireMario,None,vy
Fireball,Goomba,R,VelChange,FireMario,None,vy
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,U,None,None,None,None
Fireball,Goomba,D,None,None,None,None
Goomba,Fireball,U,None,None,None,None
Fireball,Goomba,D,None,None,None,None
Goomba,Fireball,U,None,None,None,None
Fireball,Goomba,D,None,None,None,None
Fireball,HILL_LEFT,R,Add,Fireball,None,None
Fireball,HILL_LEFT,R,VelChange,FireMario,None,vy
HILL_LEFT,Fireball,L,Add,Fireball,None,None
HILL_LEFT,Fireball,L,VelChange,FireMario,None,vy
Fireball,HILL_LEFT,D,Add,Fireball,None,None
Fireball,HILL_LEFT,D,VelChange,FireMario,None,vy
HILL_LEFT,Fireball,U,Add,Fireball,None,None
HILL_LEFT,Fireball,U,VelChange,FireMario,None,vy
