ObjectA,ObjectB,A2BDir,EffectType,Source,Target,VelChange
RIGHT_UP_GRASS_EDGE,FireMario,R,VelChange,FireMario,None,vx
Goomba,HILL_FILL,R,None,None,None,None
HILL_FILL,Goomba,L,None,None,None,None
Goomba,HILL_FILL,D,None,None,None,None
HILL_FILL,Goomba,U,None,None,None,None
FireMario,HILL_TOP_LEFT,R,None,None,None,None
HILL_TOP_LEFT,FireMario,L,None,None,None,None
FireMario,HILL_LEFT,R,None,None,None,None
HILL_LEFT,FireMario,L,None,None,None,None
FireMario,HILL_FILL,R,None,None,None,None
HILL_FILL,FireMario,L,None,None,None,None
FireMario,HILL_TOP,R,None,None,None,None
HILL_TOP,FireMario,L,None,None,None,None
Goomba,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Goomba,U,None,None,None,None
Goomba,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,Goomba,L,None,None,None,None
Goomba,HILL_FILL,D,None,None,None,None
HILL_FILL,Goomba,U,None,None,None,None
FireMario,HILL_LEFT,U,None,None,None,None
HILL_LEFT,FireMario,D,None,None,None,None
FireMario,HILL_LEFT,R,None,None,None,None
HILL_LEFT,FireMario,L,None,None,None,None
FireMario,HILL_TOP_LEFT,U,None,None,None,None
HILL_TOP_LEFT,FireMario,D,None,None,None,None
FireMario,HILL_FILL,R,None,None,None,None
HILL_FILL,FireMario,L,None,None,None,None
FireMario,HILL_TOP,R,None,None,None,None
HILL_TOP,FireMario,L,None,None,None,None
FireMario,HILL_TOP,U,None,None,None,None
HILL_TOP,FireMario,D,None,None,None,None
FireMario,HILL_FILL,D,None,None,None,None
HILL_FILL,FireMario,U,None,None,None,None
FireMario,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,FireMario,L,None,None,None,None
FireMario,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,FireMario,U,None,None,None,None
FireMario,HILL_TOP_RIGHT,R,None,None,None,None
HILL_TOP_RIGHT,FireMario,L,None,None,None,None
Goomba,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Goomba,U,None,None,None,None
Goomba,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,Goomba,L,None,None,None,None
Goomba,HILL_TOP_RIGHT,D,VelChange,Goomba,None,vy
Goomba,HILL_TOP_RIGHT,D,VelChange,FireMario,None,vy
HILL_TOP_RIGHT,Goomba,U,VelChange,Goomba,None,vy
HILL_TOP_RIGHT,Goomba,U,VelChange,FireMario,None,vy
Goomba,HILL_TOP,D,None,None,None,None
HILL_TOP,Goomba,U,None,None,None,None
FireMario,LEFT_UP_GRASS_EDGE,D,None,None,None,None
LEFT_UP_GRASS_EDGE,FireMario,U,None,None,None,None
FireMario,GROUND,D,None,None,None,None
GROUND,FireMario,U,None,None,None,None
Goomba,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Goomba,U,None,None,None,None
Goomba,HILL_TOP_LEFT,D,None,None,None,None
HILL_TOP_LEFT,Goomba,U,None,None,None,None
Goomba,Fireball,L,Add,Fireball,None,None
Fireball,Goomba,R,Add,Fireball,None,None
Goomba,Fireball,R,Add,Fireball,None,None
Fireball,Goomba,L,Add,Fireball,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Goomba,LEFT_UP_GRASS_EDGE,R,VelChange,Goomba,None,vx
LEFT_UP_GRASS_EDGE,Goomba,L,VelChange,Goomba,None,vx
Goomba,Fireball,L,VelChange,Goomba,None,vx
Fireball,Goomba,R,VelChange,Goomba,None,vx
Goomba,Fireball,R,VelChange,Goomba,None,vx
Fireball,Goomba,L,VelChange,Goomba,None,vx
Goomba,Fireball,L,Add,Fireball,None,None
Fireball,Goomba,R,Add,Fireball,None,None
Goomba,Fireball,D,Add,Fireball,None,None
Fireball,Goomba,U,Add,Fireball,None,None
Goomba,Fireball,L,Add,Fireball,None,None
Fireball,Goomba,R,Add,Fireball,None,None
Goomba,Fireball,R,Add,Fireball,None,None
Fireball,Goomba,L,Add,Fireball,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Fireball,HILL_RIGHT,L,None,None,None,None
HILL_RIGHT,Fireball,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Fireball,HILL_RIGHT,D,VelChange,Fireball,None,vy
Fireball,HILL_RIGHT,D,VelChange,Fireball,None,vy
HILL_RIGHT,Fireball,U,VelChange,Fireball,None,vy
HILL_RIGHT,Fireball,U,VelChange,Fireball,None,vy
Fireball,4,D,VelChange,Fireball,None,vy
Fireball,4,D,VelChange,Fireball,None,vy
4,Fireball,U,VelChange,Fireball,None,vy
4,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_RIGHT_IN,D,VelChange,Fireball,None,vy
Fireball,HILL_TOP_RIGHT_IN,D,VelChange,Fireball,None,vy
HILL_TOP_RIGHT_IN,Fireball,U,VelChange,Fireball,None,vy
HILL_TOP_RIGHT_IN,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_FILL,L,VelChange,Fireball,None,vy
Fireball,HILL_FILL,L,VelChange,Fireball,None,vy
HILL_FILL,Fireball,R,VelChange,Fireball,None,vy
HILL_FILL,Fireball,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,HILL_FILL,U,None,None,None,None
HILL_FILL,Fireball,D,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Fireball,HILL_RIGHT,L,None,None,None,None
HILL_RIGHT,Fireball,R,None,None,None,None
Fireball,HILL_FILL,L,None,None,None,None
HILL_FILL,Fireball,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Fireball,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Fireball,U,None,None,None,None
Fireball,HILL_FILL,L,None,None,None,None
HILL_FILL,Fireball,R,None,None,None,None
Fireball,HILL_LEFT,L,None,None,None,None
HILL_LEFT,Fireball,R,None,None,None,None
Fireball,HILL_LEFT,U,None,None,None,None
HILL_LEFT,Fireball,D,None,None,None,None
Fireball,HILL_FILL,U,None,None,None,None
HILL_FILL,Fireball,D,None,None,None,None
Goomba,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Goomba,U,None,None,None,None
Goomba,HILL_RIGHT,L,None,None,None,None
HILL_RIGHT,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Fireball,4,D,VelChange,Fireball,None,vy
4,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_RIGHT_IN,D,VelChange,Fireball,None,vy
HILL_TOP_RIGHT_IN,Fireball,U,VelChange,Fireball,None,vy
FireMario,LEFT_UP_GRASS_EDGE,D,VelChange,Fireball,None,vy
LEFT_UP_GRASS_EDGE,FireMario,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,HILL_FILL,L,VelChange,Fireball,None,vy
HILL_FILL,Fireball,R,VelChange,Fireball,None,vy
Fireball,HILL_FILL,U,VelChange,Fireball,None,vy
HILL_FILL,Fireball,D,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,GROUND,D,VelChange,Goomba,None,vy
GROUND,Goomba,U,VelChange,Goomba,None,vy
Goomba,Fireball,L,VelChange,Goomba,None,vy
Fireball,Goomba,R,VelChange,Goomba,None,vy
Goomba,Fireball,D,VelChange,Goomba,None,vy
Fireball,Goomba,U,VelChange,Goomba,None,vy
Goomba,Fireball,L,VelChange,Goomba,None,vy
Fireball,Goomba,R,VelChange,Goomba,None,vy
Goomba,Fireball,L,VelChange,Goomba,None,vy
Fireball,Goomba,R,VelChange,Goomba,None,vy
Fireball,HILL_LEFT,L,None,None,None,None
HILL_LEFT,Fireball,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,HILL_LEFT,U,None,None,None,None
HILL_LEFT,Fireball,D,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Goomba,U,None,None,None,None
Goomba,HILL_RIGHT,L,None,None,None,None
HILL_RIGHT,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,RIGHT_UP_GRASS_EDGE,L,Delete,Fireball,None,None
Fireball,RIGHT_UP_GRASS_EDGE,L,VelChange,Fireball,None,vx
RIGHT_UP_GRASS_EDGE,Fireball,R,Delete,Fireball,None,None
RIGHT_UP_GRASS_EDGE,Fireball,R,VelChange,Fireball,None,vx
Fireball,6,L,Delete,Fireball,None,None
Fireball,6,L,VelChange,Fireball,None,vx
6,Fireball,R,Delete,Fireball,None,None
6,Fireball,R,VelChange,Fireball,None,vx
Goomba,Fireball,L,Delete,Fireball,None,None
Goomba,Fireball,L,VelChange,Fireball,None,vx
Fireball,Goomba,R,Delete,Fireball,None,None
Fireball,Goomba,R,VelChange,Fireball,None,vx
Goomba,Fireball,L,Delete,Fireball,None,None
Goomba,Fireball,L,VelChange,Fireball,None,vx
Fireball,Goomba,R,Delete,Fireball,None,None
Fireball,Goomba,R,VelChange,Fireball,None,vx
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,Add,Fireball,None,None
Fireball,Goomba,R,Add,Fireball,None,None
Goomba,Fireball,L,Add,Fireball,None,None
Fireball,Goomba,R,Add,Fireball,None,None
Goomba,Fireball,L,Add,Fireball,None,None
Fireball,Goomba,R,Add,Fireball,None,None
Goomba,Fireball,D,Add,Fireball,None,None
Fireball,Goomba,U,Add,Fireball,None,None
Fireball,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Fireball,U,None,None,None,None
Fireball,HILL_RIGHT,L,None,None,None,None
HILL_RIGHT,Fireball,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,6,D,VelChange,Fireball,None,vy
Fireball,6,D,VelChange,FireMario,None,vy
6,Fireball,U,VelChange,Fireball,None,vy
6,Fireball,U,VelChange,FireMario,None,vy
Fireball,RIGHT_UP_GRASS_EDGE,D,VelChange,Fireball,None,vy
Fireball,RIGHT_UP_GRASS_EDGE,D,VelChange,FireMario,None,vy
RIGHT_UP_GRASS_EDGE,Fireball,U,VelChange,Fireball,None,vy
RIGHT_UP_GRASS_EDGE,Fireball,U,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,Fireball,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,Fireball,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,FireMario,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,FireMario,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,FireMario,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,FireMario,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,FireMario,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,FireMario,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,FireMario,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,FireMario,None,vy
Fireball,HILL_TOP_RIGHT_IN,L,None,None,None,None
HILL_TOP_RIGHT_IN,Fireball,R,None,None,None,None
Fireball,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Fireball,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,HILL_RIGHT,L,Delete,Goomba,None,None
Fireball,HILL_RIGHT,L,Delete,Fireball,None,None
HILL_RIGHT,Fireball,R,Delete,Goomba,None,None
HILL_RIGHT,Fireball,R,Delete,Fireball,None,None
Goomba,Fireball,L,Delete,Goomba,None,None
Goomba,Fireball,L,Delete,Fireball,None,None
Fireball,Goomba,R,Delete,Goomba,None,None
Fireball,Goomba,R,Delete,Fireball,None,None
Goomba,Fireball,R,Delete,Goomba,None,None
Goomba,Fireball,R,Delete,Fireball,None,None
Fireball,Goomba,L,Delete,Goomba,None,None
Fireball,Goomba,L,Delete,Fireball,None,None
Goomba,Fireball,L,Delete,Goomba,None,None
Goomba,Fireball,L,Delete,Fireball,None,None
Fireball,Goomba,R,Delete,Goomba,None,None
Fireball,Goomba,R,Delete,Fireball,None,None
FireMario,HILL_RIGHT,L,None,None,None,None
HILL_RIGHT,FireMario,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,HILL_TOP_RIGHT_IN,L,Add,Fireball,None,None
HILL_TOP_RIGHT_IN,Fireball,R,Add,Fireball,None,None
Fireball,HILL_RIGHT,D,Add,Fireball,None,None
HILL_RIGHT,Fireball,U,Add,Fireball,None,None
Goomba,Fireball,L,Add,Fireball,None,None
Fireball,Goomba,R,Add,Fireball,None,None
Goomba,Fireball,L,Add,Fireball,None,None
Fireball,Goomba,R,Add,Fireball,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,HILL_TOP,L,None,None,None,None
HILL_TOP,Fireball,R,None,None,None,None
Fireball,HILL_FILL,L,None,None,None,None
HILL_FILL,Fireball,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,HILL_TOP,U,None,None,None,None
HILL_TOP,Fireball,D,None,None,None,None
Fireball,HILL_FILL,L,None,None,None,None
HILL_FILL,Fireball,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,HILL_TOP,L,VelChange,Fireball,None,vy
HILL_TOP,Fireball,R,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,HILL_TOP_RIGHT_IN,L,VelChange,Fireball,None,vy
HILL_TOP_RIGHT_IN,FireMario,R,VelChange,Fireball,None,vy
FireMario,HILL_RIGHT,D,VelChange,Fireball,None,vy
HILL_RIGHT,FireMario,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,HILL_TOP,L,None,None,None,None
HILL_TOP,Fireball,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,3,D,VelChange,Fireball,None,vy
3,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP,D,VelChange,Fireball,None,vy
HILL_TOP,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,L,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,FireMario,None,vx
Fireball,Goomba,R,VelChange,FireMario,None,vx
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,LEFT_UP_GRASS_EDGE,D,Add,Fireball,None,None
LEFT_UP_GRASS_EDGE,Goomba,U,Add,Fireball,None,None
Fireball,HILL_TOP,D,Add,Fireball,None,None
HILL_TOP,Fireball,U,Add,Fireball,None,None
Fireball,HILL_FILL,D,Add,Fireball,None,None
HILL_FILL,Fireball,U,Add,Fireball,None,None
Fireball,HILL_RIGHT,D,Add,Fireball,None,None
HILL_RIGHT,Fireball,U,Add,Fireball,None,None
Fireball,HILL_TOP,L,Add,Fireball,None,None
HILL_TOP,Fireball,R,Add,Fireball,None,None
Goomba,Fireball,L,Add,Fireball,None,None
Fireball,Goomba,R,Add,Fireball,None,None
Goomba,Fireball,L,Add,Fireball,None,None
Fireball,Goomba,R,Add,Fireball,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,HILL_FILL,L,VelChange,Fireball,None,vy
HILL_FILL,Fireball,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,HILL_FILL,U,VelChange,Fireball,None,vy
HILL_FILL,FireMario,D,VelChange,Fireball,None,vy
FireMario,HILL_RIGHT,U,VelChange,Fireball,None,vy
HILL_RIGHT,FireMario,D,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,HILL_TOP,U,None,None,None,None
HILL_TOP,Fireball,D,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,HILL_TOP,L,None,None,None,None
