ObjectA,ObjectB,A2BDir,EffectType,Source,Target,VelChange
BigMario,BLOCK,D,None,None,None,None
BLOCK,BigMario,U,None,None,None,None
BigMario,GROUND,D,VelChange,BigMario,None,vy
BigMario,GROUND,D,VelChange,BigMario,None,vy
BigMario,GROUND,D,Delete,Goomba,None,None
GROUND,BigMario,U,VelChange,BigMario,None,vy
GROUND,BigMario,U,VelChange,BigMario,None,vy
GROUND,BigMario,U,Delete,Goomba,None,None
BigMario,Goomba,D,VelChange,BigMario,None,vy
BigMario,Goomba,D,VelChange,BigMario,None,vy
BigMario,Goomba,D,Delete,Goomba,None,None
Goomba,BigMario,U,VelChange,BigMario,None,vy
Goomba,BigMario,U,VelChange,BigMario,None,vy
Goomba,BigMario,U,Delete,Goomba,None,None
BigMario,BLOCK,R,VelChange,BigMario,None,vx
BLOCK,BigMario,L,VelChange,BigMario,None,vx
BigMario,GROUND,D,VelChange,BigMario,None,vy
GROUND,BigMario,U,VelChange,BigMario,None,vy
BigMario,BLOCK,U,Change,BLOCK,SPENT,None
BigMario,BLOCK,U,Add,Coin,None,None
BigMario,BLOCK,U,VelChange,BigMario,None,vy
BigMario,BLOCK,U,VelChange,BigMario,None,vx
BLOCK,BigMario,D,Change,BLOCK,SPENT,None
BLOCK,BigMario,D,Add,Coin,None,None
BLOCK,BigMario,D,VelChange,BigMario,None,vy
BLOCK,BigMario,D,VelChange,BigMario,None,vx
BigMario,GROUND,D,VelChange,BigMario,None,vy
GROUND,BigMario,U,VelChange,BigMario,None,vy
BigMario,COIN,R,Delete,Coin,None,None
BigMario,COIN,R,VelChange,BigMario,None,vy
COIN,BigMario,L,Delete,Coin,None,None
COIN,BigMario,L,VelChange,BigMario,None,vy
BigMario,SPENT,U,Delete,Coin,None,None
BigMario,SPENT,U,VelChange,BigMario,None,vy
SPENT,BigMario,D,Delete,Coin,None,None
SPENT,BigMario,D,VelChange,BigMario,None,vy
BigMario,GROUND,D,VelChange,BigMario,None,vy
GROUND,BigMario,U,VelChange,BigMario,None,vy
BigMario,COIN,R,Delete,Coin,None,None
COIN,BigMario,L,Delete,Coin,None,None
BigMario,null,U,Change,null,SPENT,None
BigMario,null,U,Add,FireFlower,None,None
BigMario,null,U,VelChange,BigMario,None,vy
null,BigMario,D,Change,null,SPENT,None
null,BigMario,D,Add,FireFlower,None,None
null,BigMario,D,VelChange,BigMario,None,vy
BigMario,GROUND,D,VelChange,BigMario,None,vy
GROUND,BigMario,U,VelChange,BigMario,None,vy
BigMario,COIN,R,Delete,Coin,None,None
COIN,BigMario,L,Delete,Coin,None,None
BigMario,QBLOCK,U,Change,QBLOCK,SPENT,None
BigMario,QBLOCK,U,Add,Coin,None,None
BigMario,QBLOCK,U,VelChange,BigMario,None,vy
QBLOCK,BigMario,D,Change,QBLOCK,SPENT,None
QBLOCK,BigMario,D,Add,Coin,None,None
QBLOCK,BigMario,D,VelChange,BigMario,None,vy
BigMario,GROUND,D,VelChange,BigMario,None,vy
GROUND,BigMario,U,VelChange,BigMario,None,vy
BigMario,BLOCK,U,Delete,16,None,None
BigMario,BLOCK,U,VelChange,BigMario,None,vy
BLOCK,BigMario,D,Delete,16,None,None
BLOCK,BigMario,D,VelChange,BigMario,None,vy
BigMario,GROUND,D,VelChange,BigMario,None,vy
GROUND,BigMario,U,VelChange,BigMario,None,vy
BigMario,BLOCK,U,Change,BLOCK,SPENT,None
BigMario,BLOCK,U,Add,FireFlower,None,None
BigMario,BLOCK,U,VelChange,BigMario,None,vy
BLOCK,BigMario,D,Change,BLOCK,SPENT,None
BLOCK,BigMario,D,Add,FireFlower,None,None
BLOCK,BigMario,D,VelChange,BigMario,None,vy
BigMario,GROUND,D,VelChange,BigMario,None,vy
GROUND,BigMario,U,VelChange,BigMario,None,vy
FireMario,SPENT,D,VelChange,FireMario,None,vy
SPENT,FireMario,U,VelChange,FireMario,None,vy
FireMario,SPENT,D,VelChange,FireMario,None,vy
SPENT,FireMario,U,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,null,U,Change,null,SPENT,None
FireMario,null,U,Add,FireFlower,None,None
FireMario,null,U,VelChange,FireMario,None,vy
null,FireMario,D,Change,null,SPENT,None
null,FireMario,D,Add,FireFlower,None,None
null,FireMario,D,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vx
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vx
BLOCK,FireMario,D,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,QBLOCK,U,Change,QBLOCK,SPENT,None
FireMario,QBLOCK,U,Add,Coin,None,None
FireMario,QBLOCK,U,VelChange,FireMario,None,vy
QBLOCK,FireMario,D,Change,QBLOCK,SPENT,None
QBLOCK,FireMario,D,Add,Coin,None,None
QBLOCK,FireMario,D,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,RIGHT_UP_GRASS_EDGE,D,None,None,None,None
RIGHT_UP_GRASS_EDGE,FireMario,U,None,None,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,QBLOCK,U,Change,QBLOCK,SPENT,None
FireMario,QBLOCK,U,Add,Coin,None,None
FireMario,QBLOCK,U,VelChange,FireMario,None,vy
QBLOCK,FireMario,D,Change,QBLOCK,SPENT,None
QBLOCK,FireMario,D,Add,Coin,None,None
QBLOCK,FireMario,D,VelChange,FireMario,None,vy
FireMario,GROUND,D,None,None,None,None
GROUND,FireMario,U,None,None,None,None
FireMario,BLOCK,U,Change,BLOCK,SPENT,None
FireMario,BLOCK,U,Add,Coin,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Change,BLOCK,SPENT,None
BLOCK,FireMario,D,Add,Coin,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,LEFT_GRASS_EDGE,R,VelChange,FireMario,None,vx
LEFT_GRASS_EDGE,FireMario,L,VelChange,FireMario,None,vx
FireMario,LEFT_UP_GRASS_EDGE,R,VelChange,FireMario,None,vx
LEFT_UP_GRASS_EDGE,FireMario,L,VelChange,FireMario,None,vx
FireMario,HILL_TOP_LEFT,R,None,None,None,None
HILL_TOP_LEFT,FireMario,L,None,None,None,None
FireMario,HILL_LEFT,D,None,None,None,None
HILL_LEFT,FireMario,U,None,None,None,None
FireMario,HILL_FILL,D,None,None,None,None
HILL_FILL,FireMario,U,None,None,None,None
FireMario,HILL_FILL,R,None,None,None,None
HILL_FILL,FireMario,L,None,None,None,None
FireMario,HILL_TOP,R,None,None,None,None
HILL_TOP,FireMario,L,None,None,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,FireMario,L,None,None,None,None
FireMario,HILL_TOP_RIGHT_IN,R,None,None,None,None
HILL_TOP_RIGHT_IN,FireMario,L,None,None,None,None
FireMario,HILL_FILL,R,None,None,None,None
HILL_FILL,FireMario,L,None,None,None,None
FireMario,HILL_FILL,U,None,None,None,None
HILL_FILL,FireMario,D,None,None,None,None
FireMario,HILL_LEFT,U,None,None,None,None
HILL_LEFT,FireMario,D,None,None,None,None
FireMario,HILL_TOP_RIGHT,U,None,None,None,None
HILL_TOP_RIGHT,FireMario,D,None,None,None,None
FireMario,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,FireMario,L,None,None,None,None
FireMario,HILL_TOP,U,None,None,None,None
HILL_TOP,FireMario,D,None,None,None,None
FireMario,HILL_RIGHT,U,None,None,None,None
HILL_RIGHT,FireMario,D,None,None,None,None
FireMario,HILL_TOP_RIGHT,R,None,None,None,None
HILL_TOP_RIGHT,FireMario,L,None,None,None,None
FireMario,LEFT_UP_GRASS_EDGE,D,VelChange,FireMario,None,vy
LEFT_UP_GRASS_EDGE,FireMario,U,VelChange,FireMario,None,vy
FireMario,GROUND,D,None,None,None,None
GROUND,FireMario,U,None,None,None,None
FireMario,RIGHT_UP_GRASS_EDGE,D,None,None,None,None
RIGHT_UP_GRASS_EDGE,FireMario,U,None,None,None,None
FireMario,TUBE_TOP_LEFT,D,VelChange,FireMario,None,vy
TUBE_TOP_LEFT,FireMario,U,VelChange,FireMario,None,vy
FireMario,TUBE_TOP_RIGHT,D,None,None,None,None
TUBE_TOP_RIGHT,FireMario,U,None,None,None,None
FireMario,TUBE_TOP_LEFT,R,VelChange,FireMario,None,vx
TUBE_TOP_LEFT,FireMario,L,VelChange,FireMario,None,vx
FireMario,TUBE_SIDE_LEFT,R,VelChange,FireMario,None,vx
TUBE_SIDE_LEFT,FireMario,L,VelChange,FireMario,None,vx
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,TUBE_SIDE_RIGHT,L,VelChange,FireMario,None,vx
TUBE_SIDE_RIGHT,FireMario,R,VelChange,FireMario,None,vx
FireMario,TUBE_TOP_RIGHT,L,VelChange,FireMario,None,vx
TUBE_TOP_RIGHT,FireMario,R,VelChange,FireMario,None,vx
FireMario,TUBE_TOP_LEFT,D,VelChange,FireMario,None,vy
TUBE_TOP_LEFT,FireMario,U,VelChange,FireMario,None,vy
FireMario,TUBE_TOP_LEFT,D,VelChange,FireMario,None,vy
TUBE_TOP_LEFT,FireMario,U,VelChange,FireMario,None,vy
FireMario,TUBE_TOP_RIGHT,D,None,None,None,None
TUBE_TOP_RIGHT,FireMario,U,None,None,None,None
FireMario,LEFT_UP_GRASS_EDGE,D,VelChange,FireMario,None,vy
LEFT_UP_GRASS_EDGE,FireMario,U,VelChange,FireMario,None,vy
FireMario,GROUND,D,None,None,None,None
GROUND,FireMario,U,None,None,None,None
FireMario,HILL_LEFT,R,None,None,None,None
HILL_LEFT,FireMario,L,None,None,None,None
FireMario,HILL_FILL,R,None,None,None,None
HILL_FILL,FireMario,L,None,None,None,None
FireMario,HILL_TOP,U,None,None,None,None
HILL_TOP,FireMario,D,None,None,None,None
FireMario,HILL_TOP,R,None,None,None,None
HILL_TOP,FireMario,L,None,None,None,None
FireMario,HILL_TOP_RIGHT,R,None,None,None,None
HILL_TOP_RIGHT,FireMario,L,None,None,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,HILL_LEFT,U,None,None,None,None
HILL_LEFT,FireMario,D,None,None,None,None
FireMario,HILL_LEFT,R,None,None,None,None
HILL_LEFT,FireMario,L,None,None,None,None
FireMario,HILL_TOP_LEFT,U,None,None,None,None
HILL_TOP_LEFT,FireMario,D,None,None,None,None
FireMario,HILL_FILL,R,None,None,None,None
HILL_FILL,FireMario,L,None,None,None,None
FireMario,HILL_TOP,R,None,None,None,None
HILL_TOP,FireMario,L,None,None,None,None
FireMario,HILL_TOP,U,None,None,None,None
HILL_TOP,FireMario,D,None,None,None,None
FireMario,HILL_TOP_RIGHT,R,None,None,None,None
HILL_TOP_RIGHT,FireMario,L,None,None,None,None
FireMario,HILL_TOP_RIGHT,D,VelChange,FireMario,None,vy
HILL_TOP_RIGHT,FireMario,U,VelChange,FireMario,None,vy
FireMario,HILL_TOP_RIGHT,D,VelChange,FireMario,None,vy
HILL_TOP_RIGHT,FireMario,U,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,GROUND,D,None,None,None,None
GROUND,FireMario,U,None,None,None,None
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,BLOCK,U,Change,BLOCK,SPENT,None
FireMario,BLOCK,U,Add,FireFlower,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Change,BLOCK,SPENT,None
BLOCK,FireMario,D,Add,FireFlower,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,BLOCK,U,Change,BLOCK,SPENT,None
FireMario,BLOCK,U,Add,Coin,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Change,BLOCK,SPENT,None
BLOCK,FireMario,D,Add,Coin,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,SPENT,R,VelChange,FireMario,None,vx
SPENT,FireMario,L,VelChange,FireMario,None,vx
FireMario,SPENT,D,None,None,None,None
SPENT,FireMario,U,None,None,None,None
FireMario,BLOCK,D,None,None,None,None
BLOCK,FireMario,U,None,None,None,None
FireMario,BLOCK,D,None,None,None,None
BLOCK,FireMario,U,None,None,None,None
FireMario,SPENT,R,VelChange,FireMario,None,vx
SPENT,FireMario,L,VelChange,FireMario,None,vx
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,RIGHT_UP_GRASS_EDGE,D,None,None,None,None
RIGHT_UP_GRASS_EDGE,FireMario,U,None,None,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
