ObjectA,ObjectB,A2BDir,EffectType,Source,Target,VelChange
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Fireball,COIN,D,None,None,None,None
COIN,Fireball,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Fireball,COIN,R,None,None,None,None
COIN,Fireball,L,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Fireball,COIN,R,Delete,Goomba,None,None
Fireball,COIN,R,Delete,Fireball,None,None
COIN,Fireball,L,Delete,Goomba,None,None
COIN,Fireball,L,Delete,Fireball,None,None
Fireball,COIN,U,Delete,Goomba,None,None
Fireball,COIN,U,Delete,Fireball,None,None
COIN,Fireball,D,Delete,Goomba,None,None
COIN,Fireball,D,Delete,Fireball,None,None
Goomba,Fireball,R,Delete,Goomba,None,None
Goomba,Fireball,R,Delete,Fireball,None,None
Fireball,Goomba,L,Delete,Goomba,None,None
Fireball,Goomba,L,Delete,Fireball,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,COIN,R,None,None,None,None
COIN,Fireball,L,None,None,None,None
Fireball,HILL_TOP_LEFT,R,None,None,None,None
HILL_TOP_LEFT,Fireball,L,None,None,None,None
Fireball,HILL_LEFT,R,None,None,None,None
HILL_LEFT,Fireball,L,None,None,None,None
Fireball,HILL_LEFT,D,None,None,None,None
HILL_LEFT,Fireball,U,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,Delete,Coin,None,None
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,Delete,Coin,None,None
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,Delete,Coin,None,None
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,Delete,Coin,None,None
Fireball,HILL_FILL,R,VelChange,Fireball,None,vy
Fireball,HILL_FILL,R,Delete,Coin,None,None
HILL_FILL,Fireball,L,VelChange,Fireball,None,vy
HILL_FILL,Fireball,L,Delete,Coin,None,None
Fireball,HILL_FILL,D,VelChange,Fireball,None,vy
Fireball,HILL_FILL,D,Delete,Coin,None,None
HILL_FILL,Fireball,U,VelChange,Fireball,None,vy
HILL_FILL,Fireball,U,Delete,Coin,None,None
Fireball,HILL_TOP,R,VelChange,Fireball,None,vy
Fireball,HILL_TOP,R,Delete,Coin,None,None
HILL_TOP,Fireball,L,VelChange,Fireball,None,vy
HILL_TOP,Fireball,L,Delete,Coin,None,None
FireMario,COIN,R,VelChange,Fireball,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,VelChange,Fireball,None,vy
COIN,FireMario,L,Delete,Coin,None,None
Fireball,COIN,U,None,None,None,None
COIN,Fireball,D,None,None,None,None
Fireball,COIN,R,None,None,None,None
COIN,Fireball,L,None,None,None,None
Fireball,HILL_FILL,D,None,None,None,None
HILL_FILL,Fireball,U,None,None,None,None
Fireball,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Fireball,U,None,None,None,None
Fireball,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,Fireball,L,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,BLOCK,R,VelChange,Fireball,None,vy
FireMario,BLOCK,R,VelChange,FireMario,None,vx
BLOCK,FireMario,L,VelChange,Fireball,None,vy
BLOCK,FireMario,L,VelChange,FireMario,None,vx
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,Delete,Coin,None,None
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,Delete,Coin,None,None
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,Delete,Coin,None,None
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,Delete,Coin,None,None
FireMario,COIN,R,VelChange,Fireball,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,VelChange,Fireball,None,vy
COIN,FireMario,L,Delete,Coin,None,None
Fireball,COIN,R,Delete,16,None,None
Fireball,COIN,R,VelChange,FireMario,None,vy
COIN,Fireball,L,Delete,16,None,None
COIN,Fireball,L,VelChange,FireMario,None,vy
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,GROUND,D,VelChange,Fireball,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,Fireball,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Goomba,GROUND,D,VelChange,Goomba,None,vy
GROUND,Goomba,U,VelChange,Goomba,None,vy
Fireball,HILL_TOP_LEFT,R,VelChange,Goomba,None,vy
HILL_TOP_LEFT,Fireball,L,VelChange,Goomba,None,vy
Fireball,HILL_LEFT,R,VelChange,Goomba,None,vy
HILL_LEFT,Fireball,L,VelChange,Goomba,None,vy
Goomba,Fireball,L,VelChange,Goomba,None,vy
Fireball,Goomba,R,VelChange,Goomba,None,vy
Goomba,Fireball,D,VelChange,Goomba,None,vy
Fireball,Goomba,U,VelChange,Goomba,None,vy
Goomba,HILL_LEFT,L,VelChange,Fireball,None,vy
HILL_LEFT,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,HILL_FILL,R,Delete,Goomba,None,None
Fireball,HILL_FILL,R,Delete,Fireball,None,None
HILL_FILL,Fireball,L,Delete,Goomba,None,None
HILL_FILL,Fireball,L,Delete,Fireball,None,None
Fireball,HILL_FILL,D,Delete,Goomba,None,None
Fireball,HILL_FILL,D,Delete,Fireball,None,None
HILL_FILL,Fireball,U,Delete,Goomba,None,None
HILL_FILL,Fireball,U,Delete,Fireball,None,None
Fireball,HILL_LEFT,D,Delete,Goomba,None,None
Fireball,HILL_LEFT,D,Delete,Fireball,None,None
HILL_LEFT,Fireball,U,Delete,Goomba,None,None
HILL_LEFT,Fireball,U,Delete,Fireball,None,None
Goomba,Fireball,L,Delete,Goomba,None,None
Goomba,Fireball,L,Delete,Fireball,None,None
Fireball,Goomba,R,Delete,Goomba,None,None
Fireball,Goomba,R,Delete,Fireball,None,None
Goomba,Fireball,D,Delete,Goomba,None,None
Goomba,Fireball,D,Delete,Fireball,None,None
Fireball,Goomba,U,Delete,Goomba,None,None
Fireball,Goomba,U,Delete,Fireball,None,None
FireMario,BLOCK,U,Change,BLOCK,SPENT,None
FireMario,BLOCK,U,append,FireFlower,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Change,BLOCK,SPENT,None
BLOCK,FireMario,D,append,FireFlower,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,FireMario,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,FireMario,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,FireMario,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,Fireball,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,Fireball,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,HILL_TOP_LEFT,R,Delete,16,None,None
Fireball,HILL_TOP_LEFT,R,VelChange,FireMario,None,vy
HILL_TOP_LEFT,Fireball,L,Delete,16,None,None
HILL_TOP_LEFT,Fireball,L,VelChange,FireMario,None,vy
Fireball,HILL_TOP_LEFT,U,Delete,16,None,None
Fireball,HILL_TOP_LEFT,U,VelChange,FireMario,None,vy
HILL_TOP_LEFT,Fireball,D,Delete,16,None,None
HILL_TOP_LEFT,Fireball,D,VelChange,FireMario,None,vy
Fireball,HILL_LEFT,R,Delete,16,None,None
Fireball,HILL_LEFT,R,VelChange,FireMario,None,vy
HILL_LEFT,Fireball,L,Delete,16,None,None
HILL_LEFT,Fireball,L,VelChange,FireMario,None,vy
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_FILL,R,VelChange,Fireball,None,vy
HILL_FILL,Fireball,L,VelChange,Fireball,None,vy
Fireball,HILL_LEFT,D,VelChange,Fireball,None,vy
HILL_LEFT,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP,R,VelChange,Fireball,None,vy
HILL_TOP,Fireball,L,VelChange,Fireball,None,vy
Fireball,HILL_TOP_RIGHT,R,VelChange,FireMario,None,vy
HILL_TOP_RIGHT,Fireball,L,VelChange,FireMario,None,vy
Fireball,HILL_FILL,D,VelChange,FireMario,None,vy
HILL_FILL,Fireball,U,VelChange,FireMario,None,vy
Fireball,HILL_RIGHT,R,VelChange,FireMario,None,vy
HILL_RIGHT,Fireball,L,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Fireball,U,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_LEFT,R,VelChange,FireMario,None,vx
HILL_LEFT,Fireball,L,VelChange,FireMario,None,vx
Fireball,HILL_LEFT,D,VelChange,FireMario,None,vx
HILL_LEFT,Fireball,U,VelChange,FireMario,None,vx
FireMario,BLOCK,L,VelChange,FireMario,None,vx
BLOCK,FireMario,R,VelChange,FireMario,None,vx
Fireball,HILL_FILL,R,VelChange,Fireball,None,vy
HILL_FILL,Fireball,L,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_FILL,U,None,None,None,None
HILL_FILL,Fireball,D,None,None,None,None
Fireball,HILL_RIGHT,U,None,None,None,None
HILL_RIGHT,Fireball,D,None,None,None,None
Fireball,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,Fireball,L,None,None,None,None
Fireball,HILL_TOP_RIGHT,U,None,None,None,None
HILL_TOP_RIGHT,Fireball,D,None,None,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,RIGHT_UP_GRASS_EDGE,L,Delete,Fireball,None,None
Fireball,RIGHT_UP_GRASS_EDGE,L,VelChange,Fireball,None,vx
Fireball,RIGHT_UP_GRASS_EDGE,L,append,Fireball,None,None
RIGHT_UP_GRASS_EDGE,Fireball,R,Delete,Fireball,None,None
RIGHT_UP_GRASS_EDGE,Fireball,R,VelChange,Fireball,None,vx
RIGHT_UP_GRASS_EDGE,Fireball,R,append,Fireball,None,None
Fireball,RIGHT_GRASS_EDGE,L,Delete,Fireball,None,None
Fireball,RIGHT_GRASS_EDGE,L,VelChange,Fireball,None,vx
Fireball,RIGHT_GRASS_EDGE,L,append,Fireball,None,None
RIGHT_GRASS_EDGE,Fireball,R,Delete,Fireball,None,None
RIGHT_GRASS_EDGE,Fireball,R,VelChange,Fireball,None,vx
RIGHT_GRASS_EDGE,Fireball,R,append,Fireball,None,None
Fireball,0,L,Delete,Fireball,None,None
Fireball,0,L,VelChange,Fireball,None,vx
Fireball,0,L,append,Fireball,None,None
0,Fireball,R,Delete,Fireball,None,None
0,Fireball,R,VelChange,Fireball,None,vx
0,Fireball,R,append,Fireball,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,SPENT,L,VelChange,FireMario,None,vx
SPENT,FireMario,R,VelChange,FireMario,None,vx
FireMario,SPENT,D,VelChange,Fireball,None,vy
SPENT,FireMario,U,VelChange,Fireball,None,vy
Fireball,HILL_LEFT,R,None,None,None,None
HILL_LEFT,Fireball,L,None,None,None,None
Fireball,HILL_LEFT,D,None,None,None,None
HILL_LEFT,Fireball,U,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,append,Fireball,None,None
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,append,Fireball,None,None
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,append,Fireball,None,None
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,append,Fireball,None,None
Fireball,HILL_FILL,R,None,None,None,None
HILL_FILL,Fireball,L,None,None,None,None
Fireball,HILL_LEFT,U,None,None,None,None
HILL_LEFT,Fireball,D,None,None,None,None
Fireball,HILL_FILL,U,None,None,None,None
HILL_FILL,Fireball,D,None,None,None,None
Fireball,HILL_RIGHT,U,None,None,None,None
HILL_RIGHT,Fireball,D,None,None,None,None
Fireball,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,Fireball,L,None,None,None,None
Fireball,HILL_TOP_RIGHT,U,None,None,None,None
HILL_TOP_RIGHT,Fireball,D,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,8,R,VelChange,Fireball,None,vy
Fireball,8,R,Delete,Fireball,None,None
Fireball,8,R,VelChange,Fireball,None,vx
8,Fireball,L,VelChange,Fireball,None,vy
8,Fireball,L,Delete,Fireball,None,None
8,Fireball,L,VelChange,Fireball,None,vx
Fireball,LEFT_UP_GRASS_EDGE,R,VelChange,Fireball,None,vy
Fireball,LEFT_UP_GRASS_EDGE,R,Delete,Fireball,None,None
Fireball,LEFT_UP_GRASS_EDGE,R,VelChange,Fireball,None,vx
LEFT_UP_GRASS_EDGE,Fireball,L,VelChange,Fireball,None,vy
LEFT_UP_GRASS_EDGE,Fireball,L,Delete,Fireball,None,None
LEFT_UP_GRASS_EDGE,Fireball,L,VelChange,Fireball,None,vx
FireMario,GROUND,D,VelChange,Fireball,None,vy
FireMario,GROUND,D,Delete,Fireball,None,None
FireMario,GROUND,D,VelChange,Fireball,None,vx
GROUND,FireMario,U,VelChange,Fireball,None,vy
GROUND,FireMario,U,Delete,Fireball,None,None
GROUND,FireMario,U,VelChange,Fireball,None,vx
Fireball,HILL_TOP_LEFT,R,None,None,None,None
HILL_TOP_LEFT,Fireball,L,None,None,None,None
Fireball,HILL_LEFT,R,None,None,None,None
HILL_LEFT,Fireball,L,None,None,None,None
Fireball,HILL_LEFT,D,None,None,None,None
HILL_LEFT,Fireball,U,None,None,None,None
Fireball,HILL_FILL,R,None,None,None,None
HILL_FILL,Fireball,L,None,None,None,None
Fireball,HILL_FILL,D,None,None,None,None
HILL_FILL,Fireball,U,None,None,None,None
Fireball,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Fireball,U,None,None,None,None
Fireball,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,Fireball,L,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_RIGHT,U,VelChange,Fireball,None,vy
HILL_RIGHT,Fireball,D,VelChange,Fireball,None,vy
Fireball,HILL_LEFT,U,None,None,None,None
HILL_LEFT,Fireball,D,None,None,None,None
Fireball,HILL_LEFT,R,None,None,None,None
HILL_LEFT,Fireball,L,None,None,None,None
Fireball,HILL_FILL,R,None,None,None,None
HILL_FILL,Fireball,L,None,None,None,None
Fireball,HILL_TOP,U,Delete,Coin,None,None
HILL_TOP,Fireball,D,Delete,Coin,None,None
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
Fireball,HILL_TOP_RIGHT,U,VelChange,Fireball,None,vy
HILL_TOP_RIGHT,Fireball,D,VelChange,Fireball,None,vy
Fireball,HILL_TOP_RIGHT,R,VelChange,Fireball,None,vy
HILL_TOP_RIGHT,Fireball,L,VelChange,Fireball,None,vy
Fireball,HILL_RIGHT,R,VelChange,Fireball,None,vy
HILL_RIGHT,Fireball,L,VelChange,Fireball,None,vy
FireMario,COIN,R,VelChange,Fireball,None,vy
FireMario,COIN,R,Delete,Coin,None,None
FireMario,COIN,R,VelChange,FireMario,None,vy
COIN,FireMario,L,VelChange,Fireball,None,vy
COIN,FireMario,L,Delete,Coin,None,None
COIN,FireMario,L,VelChange,FireMario,None,vy
FireMario,HILL_TOP_RIGHT,D,VelChange,Fireball,None,vy
FireMario,HILL_TOP_RIGHT,D,Delete,Coin,None,None
FireMario,HILL_TOP_RIGHT,D,VelChange,FireMario,None,vy
HILL_TOP_RIGHT,FireMario,U,VelChange,Fireball,None,vy
HILL_TOP_RIGHT,FireMario,U,Delete,Coin,None,None
HILL_TOP_RIGHT,FireMario,U,VelChange,FireMario,None,vy
FireMario,HILL_TOP,D,VelChange,Fireball,None,vy
FireMario,HILL_TOP,D,Delete,Coin,None,None
FireMario,HILL_TOP,D,VelChange,FireMario,None,vy
HILL_TOP,FireMario,U,VelChange,Fireball,None,vy
HILL_TOP,FireMario,U,Delete,Coin,None,None
HILL_TOP,FireMario,U,VelChange,FireMario,None,vy
Fireball,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Fireball,U,None,None,None,None
Fireball,LEFT_UP_GRASS_EDGE,D,VelChange,Fireball,None,vy
LEFT_UP_GRASS_EDGE,Fireball,U,VelChange,Fireball,None,vy
Fireball,8,D,VelChange,Fireball,None,vy
8,Fireball,U,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,R,None,None,None,None
HILL_TOP_LEFT,Fireball,L,None,None,None,None
Fireball,HILL_TOP_LEFT,U,None,None,None,None
HILL_TOP_LEFT,Fireball,D,None,None,None,None
Fireball,HILL_TOP,R,None,None,None,None
HILL_TOP,Fireball,L,None,None,None,None
Fireball,HILL_TOP_RIGHT,D,VelChange,Fireball,None,vy
Fireball,HILL_TOP_RIGHT,D,VelChange,Fireball,None,vy
HILL_TOP_RIGHT,Fireball,U,VelChange,Fireball,None,vy
HILL_TOP_RIGHT,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_RIGHT,R,VelChange,Fireball,None,vy
Fireball,HILL_TOP_RIGHT,R,VelChange,Fireball,None,vy
HILL_TOP_RIGHT,Fireball,L,VelChange,Fireball,None,vy
HILL_TOP_RIGHT,Fireball,L,VelChange,Fireball,None,vy
Fireball,2,D,VelChange,Fireball,None,vy
Fireball,2,D,VelChange,Fireball,None,vy
2,Fireball,U,VelChange,Fireball,None,vy
2,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,R,None,None,None,None
HILL_TOP_LEFT,Fireball,L,None,None,None,None
Fireball,HILL_FILL,D,VelChange,FireMario,None,vy
HILL_FILL,Fireball,U,VelChange,FireMario,None,vy
Fireball,HILL_LEFT,D,VelChange,FireMario,None,vy
HILL_LEFT,Fireball,U,VelChange,FireMario,None,vy
Fireball,HILL_TOP,R,VelChange,FireMario,None,vy
HILL_TOP,Fireball,L,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_RIGHT,R,VelChange,Fireball,None,vy
HILL_RIGHT,Fireball,L,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_RIGHT,U,None,None,None,None
HILL_TOP_RIGHT,Fireball,D,None,None,None,None
Fireball,0,D,VelChange,Fireball,None,vy
Fireball,0,D,VelChange,Fireball,None,vy
0,Fireball,U,VelChange,Fireball,None,vy
0,Fireball,U,VelChange,Fireball,None,vy
Fireball,TUBE_TOP_LEFT,D,VelChange,Fireball,None,vy
Fireball,TUBE_TOP_LEFT,D,VelChange,Fireball,None,vy
TUBE_TOP_LEFT,Fireball,U,VelChange,Fireball,None,vy
TUBE_TOP_LEFT,Fireball,U,VelChange,Fireball,None,vy
Fireball,TUBE_TOP_LEFT,R,Delete,Fireball,None,None
Fireball,TUBE_TOP_LEFT,R,VelChange,Fireball,None,vx
Fireball,TUBE_TOP_LEFT,R,VelChange,Fireball,None,vy
TUBE_TOP_LEFT,Fireball,L,Delete,Fireball,None,None
TUBE_TOP_LEFT,Fireball,L,VelChange,Fireball,None,vx
TUBE_TOP_LEFT,Fireball,L,VelChange,Fireball,None,vy
Fireball,0,R,Delete,Fireball,None,None
Fireball,0,R,VelChange,Fireball,None,vx
Fireball,0,R,VelChange,Fireball,None,vy
0,Fireball,L,Delete,Fireball,None,None
0,Fireball,L,VelChange,Fireball,None,vx
0,Fireball,L,VelChange,Fireball,None,vy
FireMario,HILL_TOP,D,VelChange,FireMario,None,vy
HILL_TOP,FireMario,U,VelChange,FireMario,None,vy
FireMario,HILL_TOP_RIGHT,D,append,Fireball,None,None
HILL_TOP_RIGHT,FireMario,U,append,Fireball,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,FireMario,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,FireMario,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,FireMario,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,FireMario,None,vy
FireMario,GROUND,D,VelChange,Fireball,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,Fireball,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,RIGHT_UP_GRASS_EDGE,D,None,None,None,None
RIGHT_UP_GRASS_EDGE,FireMario,U,None,None,None,None
Fireball,2,R,Delete,Fireball,None,None
Fireball,2,R,VelChange,Fireball,None,vx
2,Fireball,L,Delete,Fireball,None,None
2,Fireball,L,VelChange,Fireball,None,vx
Fireball,LEFT_GRASS_EDGE,R,Delete,Fireball,None,None
Fireball,LEFT_GRASS_EDGE,R,VelChange,Fireball,None,vx
LEFT_GRASS_EDGE,Fireball,L,Delete,Fireball,None,None
LEFT_GRASS_EDGE,Fireball,L,VelChange,Fireball,None,vx
FireMario,TUBE_TOP_LEFT,R,VelChange,Fireball,None,vy
FireMario,TUBE_TOP_LEFT,R,VelChange,FireMario,None,vx
TUBE_TOP_LEFT,FireMario,L,VelChange,Fireball,None,vy
TUBE_TOP_LEFT,FireMario,L,VelChange,FireMario,None,vx
FireMario,TUBE_SIDE_LEFT,R,VelChange,Fireball,None,vy
FireMario,TUBE_SIDE_LEFT,R,VelChange,FireMario,None,vx
TUBE_SIDE_LEFT,FireMario,L,VelChange,Fireball,None,vy
TUBE_SIDE_LEFT,FireMario,L,VelChange,FireMario,None,vx
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,TUBE_TOP_LEFT,R,VelChange,FireMario,None,vx
TUBE_TOP_LEFT,FireMario,L,VelChange,FireMario,None,vx
