ObjectA,ObjectB,A2BDir,EffectType,Source,Target,VelChange
Fireball,HILL_TOP,D,VelChange,Fireball,None,vy
HILL_TOP,Fireball,U,VelChange,Fireball,None,vy
FireMario,HILL_RIGHT,D,VelChange,Fireball,None,vy
HILL_RIGHT,FireMario,U,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,HILL_LEFT,U,None,None,None,None
HILL_LEFT,Fireball,D,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,HILL_FILL,D,None,None,None,None
HILL_FILL,Goomba,U,None,None,None,None
Goomba,HILL_FILL,L,None,None,None,None
HILL_FILL,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,FireMario,None,vx
Fireball,Goomba,U,VelChange,FireMario,None,vx
FireMario,HILL_FILL,R,None,None,None,None
HILL_FILL,FireMario,L,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
FireMario,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,FireMario,L,None,None,None,None
FireMario,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,FireMario,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
FireMario,HILL_FILL,D,None,None,None,None
HILL_FILL,FireMario,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,HILL_RIGHT,D,VelChange,Fireball,None,vy
HILL_RIGHT,FireMario,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,HILL_FILL,D,None,None,None,None
HILL_FILL,Goomba,U,None,None,None,None
Goomba,HILL_FILL,L,None,None,None,None
HILL_FILL,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
FireMario,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,FireMario,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Goomba,Fireball,L,VelChange,FireMario,None,vy
Fireball,Goomba,R,VelChange,FireMario,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,FireMario,None,vx
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,FireMario,None,vx
FireMario,HILL_RIGHT,L,None,None,None,None
HILL_RIGHT,FireMario,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,HILL_TOP_RIGHT_IN,L,append,Fireball,None,None
HILL_TOP_RIGHT_IN,Fireball,R,append,Fireball,None,None
Fireball,HILL_RIGHT,D,append,Fireball,None,None
HILL_RIGHT,Fireball,U,append,Fireball,None,None
Fireball,HILL_TOP_RIGHT_IN,D,append,Fireball,None,None
HILL_TOP_RIGHT_IN,Fireball,U,append,Fireball,None,None
Goomba,Fireball,L,append,Fireball,None,None
Fireball,Goomba,R,append,Fireball,None,None
Goomba,Fireball,R,append,Fireball,None,None
Fireball,Goomba,L,append,Fireball,None,None
Goomba,Fireball,R,VelChange,FireMario,None,vx
Fireball,Goomba,L,VelChange,FireMario,None,vx
Goomba,Fireball,L,VelChange,FireMario,None,vx
Fireball,Goomba,R,VelChange,FireMario,None,vx
Fireball,HILL_FILL,D,None,None,None,None
HILL_FILL,Fireball,U,None,None,None,None
Fireball,HILL_TOP,L,None,None,None,None
HILL_TOP,Fireball,R,None,None,None,None
Fireball,HILL_FILL,L,None,None,None,None
HILL_FILL,Fireball,R,None,None,None,None
Goomba,HILL_LEFT,L,None,None,None,None
HILL_LEFT,Goomba,R,None,None,None,None
Goomba,HILL_LEFT,D,None,None,None,None
HILL_LEFT,Goomba,U,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Fireball,HILL_TOP,U,None,None,None,None
HILL_TOP,Fireball,D,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Fireball,HILL_TOP,L,append,Fireball,None,None
HILL_TOP,Fireball,R,append,Fireball,None,None
Goomba,HILL_FILL,D,append,Fireball,None,None
HILL_FILL,Goomba,U,append,Fireball,None,None
Fireball,HILL_TOP_RIGHT_IN,L,append,Fireball,None,None
HILL_TOP_RIGHT_IN,Fireball,R,append,Fireball,None,None
Fireball,HILL_RIGHT,D,append,Fireball,None,None
HILL_RIGHT,Fireball,U,append,Fireball,None,None
Fireball,HILL_TOP_RIGHT_IN,D,append,Fireball,None,None
HILL_TOP_RIGHT_IN,Fireball,U,append,Fireball,None,None
Goomba,Fireball,R,append,Fireball,None,None
Fireball,Goomba,L,append,Fireball,None,None
Goomba,Fireball,R,append,Fireball,None,None
Fireball,Goomba,L,append,Fireball,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Fireball,HILL_FILL,D,None,None,None,None
HILL_FILL,Fireball,U,None,None,None,None
Fireball,HILL_TOP,L,None,None,None,None
HILL_TOP,Fireball,R,None,None,None,None
Fireball,HILL_FILL,L,None,None,None,None
HILL_FILL,Fireball,R,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP,U,VelChange,Fireball,None,vy
HILL_TOP,Fireball,D,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP,L,VelChange,Fireball,None,vy
HILL_TOP,Fireball,R,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,D,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,U,VelChange,Fireball,None,vy
Fireball,4,D,VelChange,Fireball,None,vy
4,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,L,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,R,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,HILL_LEFT,D,VelChange,Fireball,None,vy
HILL_LEFT,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,D,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,U,VelChange,Fireball,None,vy
Fireball,4,D,VelChange,Fireball,None,vy
4,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,L,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,R,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Goomba,None,vx
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Goomba,None,vx
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Goomba,None,vx
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Goomba,None,vx
Goomba,RIGHT_GRASS_EDGE,L,VelChange,Fireball,None,vy
Goomba,RIGHT_GRASS_EDGE,L,VelChange,Fireball,None,vy
Goomba,RIGHT_GRASS_EDGE,L,VelChange,Goomba,None,vx
RIGHT_GRASS_EDGE,Goomba,R,VelChange,Fireball,None,vy
RIGHT_GRASS_EDGE,Goomba,R,VelChange,Fireball,None,vy
RIGHT_GRASS_EDGE,Goomba,R,VelChange,Goomba,None,vx
Goomba,Fireball,D,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Goomba,None,vx
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Goomba,None,vx
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Goomba,None,vx
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Goomba,None,vx
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Goomba,HILL_LEFT,D,VelChange,Fireball,None,vy
HILL_LEFT,Goomba,U,VelChange,Fireball,None,vy
Goomba,HILL_LEFT,R,VelChange,Fireball,None,vy
HILL_LEFT,Goomba,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,HILL_TOP_RIGHT_IN,L,append,Fireball,None,None
HILL_TOP_RIGHT_IN,Fireball,R,append,Fireball,None,None
Fireball,HILL_RIGHT,D,append,Fireball,None,None
HILL_RIGHT,Fireball,U,append,Fireball,None,None
Fireball,HILL_TOP_RIGHT_IN,D,append,Fireball,None,None
HILL_TOP_RIGHT_IN,Fireball,U,append,Fireball,None,None
Goomba,Fireball,L,append,Fireball,None,None
Fireball,Goomba,R,append,Fireball,None,None
Goomba,Fireball,R,append,Fireball,None,None
Fireball,Goomba,L,append,Fireball,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Fireball,HILL_FILL,D,None,None,None,None
HILL_FILL,Fireball,U,None,None,None,None
Fireball,HILL_TOP,L,None,None,None,None
HILL_TOP,Fireball,R,None,None,None,None
Fireball,HILL_FILL,L,None,None,None,None
HILL_FILL,Fireball,R,None,None,None,None
Goomba,HILL_FILL,R,None,None,None,None
HILL_FILL,Goomba,L,None,None,None,None
Goomba,HILL_FILL,D,None,None,None,None
HILL_FILL,Goomba,U,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Fireball,HILL_TOP,U,None,None,None,None
HILL_TOP,Fireball,D,None,None,None,None
Goomba,HILL_LEFT,D,None,None,None,None
HILL_LEFT,Goomba,U,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Fireball,HILL_TOP,L,None,None,None,None
HILL_TOP,Fireball,R,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Fireball,HILL_TOP_RIGHT_IN,L,append,Fireball,None,None
HILL_TOP_RIGHT_IN,Fireball,R,append,Fireball,None,None
Fireball,HILL_RIGHT,D,append,Fireball,None,None
HILL_RIGHT,Fireball,U,append,Fireball,None,None
Fireball,HILL_TOP_RIGHT_IN,D,append,Fireball,None,None
HILL_TOP_RIGHT_IN,Fireball,U,append,Fireball,None,None
Goomba,Fireball,R,append,Fireball,None,None
Fireball,Goomba,L,append,Fireball,None,None
Goomba,Fireball,R,append,Fireball,None,None
Fireball,Goomba,L,append,Fireball,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Fireball,HILL_FILL,D,None,None,None,None
HILL_FILL,Fireball,U,None,None,None,None
Fireball,HILL_TOP,L,None,None,None,None
HILL_TOP,Fireball,R,None,None,None,None
Fireball,HILL_FILL,L,None,None,None,None
HILL_FILL,Fireball,R,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP,U,VelChange,Fireball,None,vy
HILL_TOP,Fireball,D,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,D,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,U,VelChange,Fireball,None,vy
Fireball,4,D,VelChange,Fireball,None,vy
4,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,L,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,R,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP,L,None,None,None,None
HILL_TOP,Fireball,R,None,None,None,None
Goomba,HILL_FILL,R,None,None,None,None
HILL_FILL,Goomba,L,None,None,None,None
Goomba,HILL_FILL,D,None,None,None,None
HILL_FILL,Goomba,U,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,D,VelChange,Fireball,None,vy
Fireball,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,D,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,D,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,U,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,U,VelChange,Fireball,None,vy
Fireball,4,D,VelChange,Fireball,None,vy
Fireball,4,D,VelChange,Fireball,None,vy
4,Fireball,U,VelChange,Fireball,None,vy
4,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,L,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,L,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,R,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,HILL_FILL,R,None,None,None,None
HILL_FILL,Goomba,L,None,None,None,None
Goomba,HILL_FILL,D,None,None,None,None
HILL_FILL,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
FireMario,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,FireMario,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,HILL_FILL,R,None,None,None,None
HILL_FILL,Goomba,L,None,None,None,None
Goomba,HILL_FILL,D,None,None,None,None
HILL_FILL,Goomba,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,LEFT_UP_GRASS_EDGE,D,VelChange,Fireball,None,vy
Fireball,LEFT_UP_GRASS_EDGE,D,append,Fireball,None,None
LEFT_UP_GRASS_EDGE,Fireball,U,VelChange,Fireball,None,vy
LEFT_UP_GRASS_EDGE,Fireball,U,append,Fireball,None,None
Fireball,8,D,VelChange,Fireball,None,vy
Fireball,8,D,append,Fireball,None,None
8,Fireball,U,VelChange,Fireball,None,vy
8,Fireball,U,append,Fireball,None,None
Goomba,Fireball,R,VelChange,Fireball,None,vy
Goomba,Fireball,R,append,Fireball,None,None
Fireball,Goomba,L,VelChange,Fireball,None,vy
Fireball,Goomba,L,append,Fireball,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
FireMario,LEFT_UP_GRASS_EDGE,R,VelChange,FireMario,None,vx
LEFT_UP_GRASS_EDGE,FireMario,L,VelChange,FireMario,None,vx
Goomba,Fireball,R,VelChange,FireMario,None,vx
Fireball,Goomba,L,VelChange,FireMario,None,vx
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Goomba,U,None,None,None,None
Goomba,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,Goomba,L,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,HILL_FILL,D,VelChange,Fireball,None,vy
HILL_FILL,Goomba,U,VelChange,Fireball,None,vy
Goomba,Fireball,R,VelChange,Fireball,None,vy
Fireball,Goomba,L,VelChange,Fireball,None,vy
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Fireball,HILL_LEFT,R,None,None,None,None
HILL_LEFT,Fireball,L,None,None,None,None
Fireball,HILL_LEFT,D,None,None,None,None
HILL_LEFT,Fireball,U,None,None,None,None
Goomba,Fireball,R,None,None,None,None
Fireball,Goomba,L,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Goomba,HILL_RIGHT,D,VelChange,Fireball,None,vy
